GO_term,Description,DECount,Expected,N,notDECount,p,adjP,FDR,expression,shortest_path,longest_path,terminal_node,ontology,Group
GO:0009064,glutamine family amino acid metabolic process,13,8.972264573263697,325,312,0.17629584685732885,1,0.5430527052690264,Up,5,8,FALSE,BP,GABA
GO:0019877,diaminopimelate biosynthetic process,3,1.4091056541343627,52,49,0.17758677924891064,1,0.5430527052690264,Up,5,8,TRUE,BP,GABA
GO:0120255,olefinic compound biosynthetic process,3,1.4091056541343627,52,49,0.17758677924891064,1,0.5430527052690264,Up,NA,NA,NA,NA,GABA
GO:0051347,positive regulation of transferase activity,11,7.103042787167094,258,247,0.17899544483073238,1,0.5430527052690264,Up,5,5,FALSE,BP,GABA
GO:0000126,transcription factor TFIIIB complex,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,4,FALSE,CC,GABA
GO:0001026,NA,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,NA,NA,NA,NA,GABA
GO:0004665,prephenate dehydrogenase (NADP+) activity,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,5,TRUE,MF,GABA
GO:0005736,RNA polymerase I complex,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,8,TRUE,CC,GABA
GO:0007100,mitotic centrosome separation,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,10,FALSE,BP,GABA
GO:0008977,prephenate dehydrogenase (NAD+) activity,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,5,TRUE,MF,GABA
GO:0009789,positive regulation of abscisic acid-activated signaling pathway,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,9,TRUE,BP,GABA
GO:0010115,regulation of abscisic acid biosynthetic process,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,10,FALSE,BP,GABA
GO:0010116,positive regulation of abscisic acid biosynthetic process,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,11,TRUE,BP,GABA
GO:0015280,ligand-gated sodium channel activity,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,7,9,FALSE,MF,GABA
GO:0019354,siroheme biosynthetic process,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,8,TRUE,BP,GABA
GO:0030673,axolemma,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,3,7,TRUE,CC,GABA
GO:0032479,regulation of type I interferon production,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,7,FALSE,BP,GABA
GO:0034596,phosphatidylinositol phosphate 4-phosphatase activity,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,7,7,FALSE,MF,GABA
GO:0042716,plasma membrane-derived chromatophore,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,2,3,FALSE,CC,GABA
GO:0042717,plasma membrane-derived chromatophore membrane,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,3,4,FALSE,CC,GABA
GO:0045338,farnesyl diphosphate metabolic process,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,7,FALSE,BP,GABA
GO:0046156,siroheme metabolic process,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,7,FALSE,BP,GABA
GO:0046398,UDP-glucuronate metabolic process,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,7,FALSE,BP,GABA
GO:0050880,NA,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,NA,NA,NA,NA,GABA
GO:0051016,barbed-end actin filament capping,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,7,13,FALSE,BP,GABA
GO:0051266,sirohydrochlorin ferrochelatase activity,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,4,TRUE,MF,GABA
GO:0060053,neurofilament cytoskeleton,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,6,7,TRUE,CC,GABA
GO:0060074,synapse maturation,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,3,6,FALSE,BP,GABA
GO:0061577,calcium ion transmembrane transport via high voltage-gated calcium channel,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,7,10,FALSE,BP,GABA
GO:0070012,oligopeptidase activity,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,4,TRUE,MF,GABA
GO:1903525,regulation of membrane tubulation,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,7,FALSE,BP,GABA
GO:1903729,regulation of plasma membrane organization,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,4,6,FALSE,BP,GABA
GO:1904705,regulation of vascular associated smooth muscle cell proliferation,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,6,FALSE,BP,GABA
GO:1990874,vascular associated smooth muscle cell proliferation,1,0.17254354948584033,7,6,0.18001581098845978,1,0.5430527052690264,Up,5,5,FALSE,BP,GABA
GO:0006007,glucose catabolic process,2,0.7476887144386415,28,26,0.1838406376093593,1,0.548337393390694,Up,6,7,FALSE,BP,GABA
GO:0006884,cell volume homeostasis,2,0.7476887144386415,28,26,0.1838406376093593,1,0.548337393390694,Up,3,6,FALSE,BP,GABA
GO:0008645,hexose transmembrane transport,2,0.7476887144386415,28,26,0.1838406376093593,1,0.548337393390694,Up,5,8,FALSE,BP,GABA
GO:0042775,mitochondrial ATP synthesis coupled electron transport,2,0.7476887144386415,28,26,0.1838406376093593,1,0.548337393390694,Up,5,8,FALSE,BP,GABA
GO:0001934,positive regulation of protein phosphorylation,11,7.246829078405294,263,252,0.18404351360899607,1,0.548337393390694,Up,6,9,FALSE,BP,GABA
GO:0052547,regulation of peptidase activity,11,7.246829078405294,263,252,0.18404351360899607,1,0.548337393390694,Up,5,7,FALSE,BP,GABA
GO:0000932,P-body,3,1.4378629123820028,53,50,0.1846057447886287,1,0.5486555605806778,Up,4,7,FALSE,CC,GABA
GO:0046916,cellular transition metal ion homeostasis,3,1.4378629123820028,53,50,0.1846057447886287,1,0.5486555605806778,Up,7,9,FALSE,BP,GABA
GO:0046939,nucleotide phosphorylation,14,9.662438771207059,350,336,0.18891614876161966,1,0.5547836721620555,Up,6,6,FALSE,BP,GABA
GO:0016411,acylglycerol O-acyltransferase activity,3,1.466620170629643,54,51,0.19169624046254125,1,0.5547836721620555,Up,6,6,FALSE,MF,GABA
GO:0036294,cellular response to decreased oxygen levels,3,1.466620170629643,54,51,0.19169624046254125,1,0.5547836721620555,Up,5,5,FALSE,BP,GABA
GO:0046271,phenylpropanoid catabolic process,3,1.466620170629643,54,51,0.19169624046254125,1,0.5547836721620555,Up,4,5,FALSE,BP,GABA
GO:0046274,lignin catabolic process,3,1.466620170629643,54,51,0.19169624046254125,1,0.5547836721620555,Up,5,6,FALSE,BP,GABA
GO:0071456,cellular response to hypoxia,3,1.466620170629643,54,51,0.19169624046254125,1,0.5547836721620555,Up,4,6,FALSE,BP,GABA
GO:0099503,secretory vesicle,5,2.559395984039965,94,89,0.19300576391629937,1,0.5547836721620555,Up,4,7,FALSE,CC,GABA
GO:0004089,carbonate dehydratase activity,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,5,5,TRUE,MF,GABA
GO:0006144,purine nucleobase metabolic process,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,5,7,FALSE,BP,GABA
GO:0009235,cobalamin metabolic process,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,4,5,FALSE,BP,GABA
GO:0009236,cobalamin biosynthetic process,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,5,6,FALSE,BP,GABA
GO:0019252,starch biosynthetic process,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,7,8,FALSE,BP,GABA
GO:0043614,multi-eIF complex,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,3,3,TRUE,CC,GABA
GO:0051119,sugar transmembrane transporter activity,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,4,4,FALSE,MF,GABA
GO:0072006,nephron development,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,3,8,FALSE,BP,GABA
GO:1902743,regulation of lamellipodium organization,2,0.7764459726862815,29,27,0.1940181362381747,1,0.5547836721620555,Up,6,7,FALSE,BP,GABA
GO:0048545,response to steroid hormone,5,2.5881532422876052,95,90,0.19511777566589927,1,0.5547836721620555,Up,4,5,FALSE,BP,GABA
GO:0006418,tRNA aminoacylation for protein translation,21,15.58643397022091,563,542,0.1963161141494219,1,0.5547836721620555,Up,6,10,FALSE,BP,GABA
GO:0051082,unfolded protein binding,9,5.722694391280371,208,199,0.19861490540681478,1,0.5547836721620555,Up,3,3,TRUE,MF,GABA
GO:0004812,aminoacyl-tRNA ligase activity,21,15.730220261459111,568,547,0.19870852443704662,1,0.5547836721620555,Up,4,4,FALSE,MF,GABA
GO:0016875,"ligase activity, forming carbon-oxygen bonds",21,15.730220261459111,568,547,0.19870852443704662,1,0.5547836721620555,Up,3,3,FALSE,MF,GABA
GO:0015936,coenzyme A metabolic process,3,1.495377428877283,55,52,0.19885379405245956,1,0.5547836721620555,Up,5,10,FALSE,BP,GABA
GO:1901564,organonitrogen compound metabolic process,462,437.9442858533104,15691,15229,0.19910427033865266,1,0.5547836721620555,Up,3,3,FALSE,BP,GABA
GO:0043039,tRNA aminoacylation,21,15.84524929444967,572,551,0.2010166634101587,1,0.5547836721620555,Up,5,9,FALSE,BP,GABA
GO:0043038,amino acid activation,21,15.874006552697312,573,552,0.20164768252841675,1,0.5547836721620555,Up,4,7,FALSE,BP,GABA
GO:0000302,response to reactive oxygen species,5,2.6744250170305253,98,93,0.20213060059785365,1,0.5547836721620555,Up,4,4,FALSE,BP,GABA
GO:0004867,serine-type endopeptidase inhibitor activity,7,4.083530671164888,149,142,0.20248318292524572,1,0.5547836721620555,Up,6,6,TRUE,MF,GABA
GO:0000234,phosphoethanolamine N-methyltransferase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,6,TRUE,MF,GABA
GO:0002184,cytoplasmic translational termination,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,7,9,FALSE,BP,GABA
GO:0004072,aspartate kinase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,5,6,TRUE,MF,GABA
GO:0004516,nicotinate phosphoribosyltransferase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,4,4,TRUE,MF,GABA
GO:0005787,signal peptidase complex,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,3,6,TRUE,CC,GABA
GO:0006452,translational frameshifting,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,9,FALSE,BP,GABA
GO:0006571,tyrosine biosynthetic process,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,10,FALSE,BP,GABA
GO:0008090,retrograde axonal transport,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,8,9,FALSE,BP,GABA
GO:0008725,DNA-3-methyladenine glycosylase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,8,TRUE,MF,GABA
GO:0009001,serine O-acetyltransferase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,7,7,TRUE,MF,GABA
GO:0009316,3-isopropylmalate dehydratase complex,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,3,4,TRUE,CC,GABA
GO:0009694,jasmonic acid metabolic process,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,3,7,FALSE,BP,GABA
GO:0009937,regulation of gibberellic acid mediated signaling pathway,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,4,9,FALSE,BP,GABA
GO:0015633,ABC-type zinc transporter activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,8,FALSE,MF,GABA
GO:0015672,NA,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,6,FALSE,BP,GABA
GO:0016412,serine O-acyltransferase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,6,FALSE,MF,GABA
GO:0016540,protein autoprocessing,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,7,TRUE,BP,GABA
GO:0017080,sodium channel regulator activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,3,3,FALSE,MF,GABA
GO:0018026,peptidyl-lysine monomethylation,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,10,FALSE,BP,GABA
GO:0019357,nicotinate nucleotide biosynthetic process,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,7,10,FALSE,BP,GABA
GO:0019419,sulfate reduction,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,3,4,FALSE,BP,GABA
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,8,FALSE,BP,GABA
GO:0043203,axon hillock,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,2,6,TRUE,CC,GABA
GO:0043564,Ku70:Ku80 complex,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,2,6,TRUE,CC,GABA
GO:0043733,DNA-3-methylbase glycosylase activity,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,5,7,FALSE,MF,GABA
GO:0045281,succinate dehydrogenase complex,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,3,6,FALSE,CC,GABA
GO:0045901,positive regulation of translational elongation,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,10,FALSE,BP,GABA
GO:0045905,positive regulation of translational termination,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,5,10,TRUE,BP,GABA
GO:0045986,negative regulation of smooth muscle contraction,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,4,8,FALSE,BP,GABA
GO:0046497,nicotinate nucleotide metabolic process,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,6,9,FALSE,BP,GABA
GO:0048668,collateral sprouting,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,4,13,FALSE,BP,GABA
GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,7,8,TRUE,MF,GABA
GO:0090322,regulation of superoxide metabolic process,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,5,6,FALSE,BP,GABA
GO:0090724,central region of growth cone,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,2,8,TRUE,CC,GABA
GO:1902117,positive regulation of organelle assembly,1,0.20130080773348039,8,7,0.20293968306536728,1,0.5547836721620555,Up,4,7,FALSE,BP,GABA
GO:0005901,caveola,2,0.8052032309339215,30,28,0.20426465851013767,1,0.555046974327547,Up,5,8,FALSE,CC,GABA
GO:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors",2,0.8052032309339215,30,28,0.20426465851013767,1,0.555046974327547,Up,3,3,FALSE,MF,GABA
GO:0071540,"eukaryotic translation initiation factor 3 complex, eIF3e",2,0.8052032309339215,30,28,0.20426465851013767,1,0.555046974327547,Up,3,4,TRUE,CC,GABA
GO:1902936,phosphatidylinositol bisphosphate binding,2,0.8052032309339215,30,28,0.20426465851013767,1,0.555046974327547,Up,6,7,FALSE,MF,GABA
GO:0006857,oligopeptide transport,3,1.524134687124923,56,53,0.20607398739227686,1,0.5578662100641862,Up,6,7,FALSE,BP,GABA
GO:0052716,hydroquinone:oxygen oxidoreductase activity,3,1.524134687124923,56,53,0.20607398739227686,1,0.5578662100641862,Up,5,5,TRUE,MF,GABA
GO:0071453,cellular response to oxygen levels,3,1.524134687124923,56,53,0.20607398739227686,1,0.5578662100641862,Up,4,4,FALSE,BP,GABA
GO:0019752,carboxylic acid metabolic process,103,91.01672235378078,3268,3165,0.20980661358051592,1,0.5666973852615729,Up,5,5,FALSE,BP,GABA
GO:0009611,response to wounding,9,5.952752457261491,216,207,0.2109716014142435,1,0.5694184970209679,Up,3,3,FALSE,BP,GABA
GO:0033177,"proton-transporting two-sector ATPase complex, proton-transporting domain",5,2.7894540500210856,102,97,0.21296612845541382,1,0.5743728270431833,Up,3,5,FALSE,CC,GABA
GO:0042170,plastid membrane,3,1.552891945372563,57,54,0.2133524607434652,1,0.5748333602976434,Up,4,7,FALSE,CC,GABA
GO:0009309,amine biosynthetic process,7,4.284831478898369,156,149,0.2140337221611264,1,0.5748333602976434,Up,5,5,FALSE,BP,GABA
GO:0042401,cellular biogenic amine biosynthetic process,7,4.284831478898369,156,149,0.2140337221611264,1,0.5748333602976434,Up,6,7,FALSE,BP,GABA
GO:0006972,hyperosmotic response,2,0.8339604891815616,31,29,0.2145684015056782,1,0.5748333602976434,Up,4,4,FALSE,BP,GABA
GO:0008176,tRNA (guanine-N7-)-methyltransferase activity,2,0.8339604891815616,31,29,0.2145684015056782,1,0.5748333602976434,Up,6,8,TRUE,MF,GABA
GO:0009723,response to ethylene,2,0.8339604891815616,31,29,0.2145684015056782,1,0.5748333602976434,Up,4,5,FALSE,BP,GABA
GO:0046487,glyoxylate metabolic process,2,0.8339604891815616,31,29,0.2145684015056782,1,0.5748333602976434,Up,4,7,FALSE,BP,GABA
GO:0106004,tRNA (guanine-N7)-methylation,2,0.8339604891815616,31,29,0.2145684015056782,1,0.5748333602976434,Up,6,12,TRUE,BP,GABA
GO:0071396,cellular response to lipid,7,4.399860511888929,160,153,0.2222158928514717,1,0.5864236679305292,Up,5,5,FALSE,BP,GABA
GO:0008289,lipid binding,19,14.177328316086548,512,493,0.22273677075723497,1,0.5864236679305292,Up,2,2,FALSE,MF,GABA
GO:0006825,copper ion transport,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,8,8,FALSE,BP,GABA
GO:0008295,spermidine biosynthetic process,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,8,9,FALSE,BP,GABA
GO:0019838,growth factor binding,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,3,3,FALSE,MF,GABA
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,7,10,FALSE,BP,GABA
GO:0052652,cyclic purine nucleotide metabolic process,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,7,10,FALSE,BP,GABA
GO:0060079,excitatory postsynaptic potential,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,5,9,FALSE,BP,GABA
GO:0071260,cellular response to mechanical stimulus,2,0.8627177474292017,32,30,0.22491816753986849,1,0.5864236679305292,Up,4,5,TRUE,BP,GABA
GO:0004462,lactoylglutathione lyase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,4,TRUE,MF,GABA
GO:0004766,spermidine synthase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,4,TRUE,MF,GABA
GO:0005853,eukaryotic translation elongation factor 1 complex,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,2,3,TRUE,CC,GABA
GO:0009011,starch synthase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,6,6,TRUE,MF,GABA
GO:0014821,phasic smooth muscle contraction,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,6,6,FALSE,BP,GABA
GO:0015922,aspartate oxidase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,5,5,FALSE,MF,GABA
GO:0016731,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor",1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,4,FALSE,MF,GABA
GO:0016847,1-aminocyclopropane-1-carboxylate synthase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,4,TRUE,MF,GABA
GO:0019905,syntaxin binding,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,4,FALSE,MF,GABA
GO:0030507,spectrin binding,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,3,4,TRUE,MF,GABA
GO:0033306,phytol metabolic process,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,8,FALSE,BP,GABA
GO:0034214,protein hexamerization,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,7,7,TRUE,BP,GABA
GO:0036002,pre-mRNA binding,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,5,5,FALSE,MF,GABA
GO:0042218,1-aminocyclopropane-1-carboxylate biosynthetic process,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,6,9,TRUE,BP,GABA
GO:0045273,respiratory chain complex II,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,2,5,FALSE,CC,GABA
GO:0045932,negative regulation of muscle contraction,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,3,7,FALSE,BP,GABA
GO:0046503,glycerolipid catabolic process,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,5,6,FALSE,BP,GABA
GO:0047980,hippurate hydrolase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,5,5,TRUE,MF,GABA
GO:0048680,positive regulation of axon regeneration,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,14,FALSE,BP,GABA
GO:0048786,presynaptic active zone,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,2,5,FALSE,CC,GABA
GO:0052914,16S rRNA (guanine(1207)-N(2))-methyltransferase activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,7,9,TRUE,MF,GABA
GO:0070300,phosphatidic acid binding,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,5,TRUE,MF,GABA
GO:0070572,positive regulation of neuron projection regeneration,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,3,13,FALSE,BP,GABA
GO:0097320,plasma membrane tubulation,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,6,6,FALSE,BP,GABA
GO:0097755,NA,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,6,7,FALSE,BP,GABA
GO:1903173,fatty alcohol metabolic process,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,4,5,FALSE,BP,GABA
GO:2000574,regulation of microtubule motor activity,1,0.23005806598112044,9,8,0.22522303571875332,1,0.5864236679305292,Up,5,5,FALSE,BP,GABA
GO:0032553,ribonucleotide binding,305,286.1059623057709,10254,9949,0.22622218722748139,1,0.5881776867914517,Up,3,5,FALSE,MF,GABA
GO:0009832,plant-type cell wall biogenesis,3,1.610406461867843,59,56,0.22806712417176545,1,0.5912730177595125,Up,4,5,FALSE,BP,GABA
GO:0031072,heat shock protein binding,3,1.610406461867843,59,56,0.22806712417176545,1,0.5912730177595125,Up,3,3,FALSE,MF,GABA
GO:0046683,response to organophosphorus,3,1.610406461867843,59,56,0.22806712417176545,1,0.5912730177595125,Up,4,4,FALSE,BP,GABA
GO:0034703,cation channel complex,5,2.933240341259286,107,102,0.22867489863945775,1,0.5919993436124644,Up,5,7,FALSE,CC,GABA
GO:0015291,secondary active transmembrane transporter activity,16,11.617932332046582,420,404,0.2310213299677006,1,0.59636506178805,Up,4,4,FALSE,MF,GABA
GO:0032984,protein-containing complex disassembly,7,4.514889544879488,164,157,0.23145709761561395,1,0.59706349092279,Up,5,5,FALSE,BP,GABA
GO:0043436,oxoacid metabolic process,103,91.73565380997178,3293,3190,0.2322377418912129,1,0.5986499280990324,Up,4,4,FALSE,BP,GABA
GO:0045861,negative regulation of proteolysis,10,6.671683913452493,242,232,0.23437420397282382,1,0.6006200734498273,Up,5,8,FALSE,BP,GABA
GO:0052548,regulation of endopeptidase activity,10,6.671683913452493,242,232,0.23437420397282382,1,0.6006200734498273,Up,6,8,FALSE,BP,GABA
GO:0004373,glycogen (starch) synthase activity,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,6,7,TRUE,MF,GABA
GO:0008076,voltage-gated potassium channel complex,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,4,9,FALSE,CC,GABA
GO:0008216,spermidine metabolic process,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,7,8,FALSE,BP,GABA
GO:0009190,cyclic nucleotide biosynthetic process,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,7,9,FALSE,BP,GABA
GO:0009706,chloroplast inner membrane,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,6,9,FALSE,CC,GABA
GO:0051384,response to glucocorticoid,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,6,7,FALSE,BP,GABA
GO:0061077,chaperone-mediated protein folding,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,3,3,FALSE,BP,GABA
GO:0072073,kidney epithelium development,2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,5,8,FALSE,BP,GABA
GO:0099565,"chemical synaptic transmission, postsynaptic",2,0.8914750056768417,33,31,0.23530333958045882,1,0.6006200734498273,Up,4,8,FALSE,BP,GABA
GO:0008565,NA,3,1.6391637201154832,60,57,0.23549492088500423,1,0.6006200734498273,Up,NA,NA,NA,NA,GABA
GO:0120254,olefinic compound metabolic process,3,1.6391637201154832,60,57,0.23549492088500423,1,0.6006200734498273,Up,NA,NA,NA,NA,GABA
GO:0007420,brain development,7,4.572404061374769,166,159,0.23645190625855952,1,0.6026355354149746,Up,4,7,FALSE,BP,GABA
GO:0042493,response to drug,10,6.7579556881954135,245,235,0.2376309790561619,1,0.604497218238391,Up,3,3,FALSE,BP,GABA
GO:0048046,apoplast,10,6.872984721185973,249,239,0.24266946910890566,1,0.604497218238391,Up,3,3,TRUE,CC,GABA
GO:0009699,phenylpropanoid biosynthetic process,3,1.6679209783631233,61,58,0.2429642170564374,1,0.604497218238391,Up,4,5,FALSE,BP,GABA
GO:0055029,nuclear DNA-directed RNA polymerase complex,7,4.658675836117689,169,162,0.24438609377212012,1,0.604497218238391,Up,4,7,FALSE,CC,GABA
GO:0009259,ribonucleotide metabolic process,34,27.837025983715574,1002,968,0.2454678847527307,1,0.604497218238391,Up,5,8,FALSE,BP,GABA
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",2,0.9202322639244818,34,32,0.24571385756603836,1,0.604497218238391,Up,7,10,FALSE,BP,GABA
GO:0007219,Notch signaling pathway,2,0.9202322639244818,34,32,0.24571385756603836,1,0.604497218238391,Up,4,6,FALSE,BP,GABA
GO:0008088,axo-dendritic transport,2,0.9202322639244818,34,32,0.24571385756603836,1,0.604497218238391,Up,6,7,FALSE,BP,GABA
